# SRC:3C279 DATE(MJD):57848 FREQ:227.0707GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
03.43472207      LM     PV  -6157693440.0000  -1270373120.0000  0.78913325   -115.4868  0.02452761
03.43750012      AP     LM   2025900160.0000  -3312251392.0000  1.17051122   -149.9440  0.02060030
03.43750012      AP     PV  -4131362048.0000  -4582174208.0000  1.97663609     61.4872  0.03019039
03.43750012      AP     AZ   2207379712.0000  -4234114816.0000  0.91049070   -150.1871  0.04389761
03.43750012      AZ     PV  -6338718208.0000   -348060960.0000  1.01386378   -132.7899  0.05294025
03.43750012      AZ     LM   -181461888.0000    921858496.0000  1.48691914    -16.7443  0.03485155
03.43750012      LM     PV  -6157271552.0000  -1269912832.0000  0.78154124   -113.0482  0.02299320
03.44027781      AP     LM   2026744576.0000  -3312408576.0000  1.14173240   -149.7231  0.02174575
03.44027781      AP     PV  -4130119936.0000  -4581864448.0000  2.04015535     61.5285  0.03090933
03.44027781      AP     AZ   2208950016.0000  -4234277376.0000  0.87685537   -149.7580  0.04416973
03.44027781      AZ     PV  -6339058688.0000   -347608640.0000  0.95872453   -140.4886  0.05542485
03.44027781      AZ     LM   -182224512.0000    921871808.0000  1.42853447    -20.7846  0.03481674
03.44027781      LM     PV  -6156848640.0000  -1269454592.0000  0.83574160   -116.1412  0.02344902
03.44305551      AP     LM   2027536512.0000  -3312556032.0000  1.13379054   -150.4633  0.02095687
03.44305551      AP     AZ   2210519040.0000  -4234439936.0000  0.84667520   -151.0786  0.04483452
03.44305551      AP     PV  -4128902656.0000  -4581561856.0000  2.02229572     60.6906  0.03020866
03.44305551      AZ     PV  -6339412992.0000   -347133792.0000  0.90385341   -132.8175  0.05417262
03.44305551      AZ     LM   -182985584.0000    921885056.0000  1.46459434    -21.9406  0.03555524
03.44305551      LM     PV  -6156427264.0000  -1269001728.0000  0.76451899   -116.6982  0.02345002
03.44583321      AP     PV  -4127709184.0000  -4581265920.0000  2.11628743     62.5197  0.03278382
03.44583321      AP     AZ   2212100864.0000  -4234604032.0000  0.91871538   -146.8078  0.04626721
03.44583321      AP     LM   2028328832.0000  -3312704000.0000  1.13908844   -149.5636  0.02007533
03.44583321      AZ     PV  -6339753984.0000   -346671712.0000  0.99037054   -129.7500  0.05419410
03.44583321      AZ     LM   -183765136.0000    921898752.0000  1.51921033    -21.5213  0.03556412
03.44583321      LM     PV  -6156010496.0000  -1268557568.0000  0.78761465   -121.2085  0.02450672
03.44861126      AP     PV  -4126448384.0000  -4580953600.0000  1.90161035     58.7680  0.03183894
03.44861126      AP     AZ   2213682688.0000  -4234768384.0000  0.81170453   -150.8410  0.04531624
03.44861126      AP     LM   2029124224.0000  -3312852736.0000  1.14522905   -149.2739  0.02046090
03.44861126      AZ     LM   -184524512.0000    921912128.0000  1.40797179    -17.3832  0.03554011
03.44861126      AZ     PV  -6340107264.0000   -346188448.0000  0.92156925   -137.7798  0.05302486
03.44861126      LM     PV  -6155580928.0000  -1268103040.0000  0.75528533   -117.8915  0.02395730
03.45138896      AP     PV  -4125231104.0000  -4580652544.0000  2.12608065     60.0867  0.03115781
03.45138896      AP     AZ   2215237888.0000  -4234930176.0000  0.81448184   -147.6481  0.04512866
03.45138896      AP     LM   2029923968.0000  -3313002496.0000  1.13161207   -149.3507  0.01997494
03.45138896      AZ     LM   -185282464.0000    921925568.0000  1.43292520    -25.2281  0.03554663
03.45138896      AZ     PV  -6340444160.0000   -345722912.0000  0.92941343   -136.6645  0.05304603
03.45138896      LM     PV  -6155137024.0000  -1267636608.0000  0.81067633   -120.5618  0.02508369
03.45416665      AP     AZ   2216778752.0000  -4235090688.0000  0.82059149   -150.2048  0.04630442
03.45416665      AP     LM   2030731776.0000  -3313154048.0000  1.14111710   -149.5944  0.02057051
03.45416665      AP     PV  -4124014592.0000  -4580352512.0000  2.05311118     61.5013  0.03057666
03.45416665      AZ     LM   -186075568.0000    921939648.0000  1.44334212    -21.0292  0.03634075
03.45416665      AZ     PV  -6340784128.0000   -345248736.0000  0.94494041   -144.0672  0.05195025
03.45416665      LM     PV  -6154726912.0000  -1267209344.0000  0.76971343   -118.4816  0.02397154
03.45694435      AP     PV  -4122761472.0000  -4580044288.0000  2.01406235     61.2739  0.03263700
03.45694435      AP     AZ   2218355712.0000  -4235255296.0000  0.90682979   -147.8753  0.04791870
03.45694435      AP     LM   2031527168.0000  -3313303552.0000  1.15940965   -149.0280  0.02147459
03.45694435      AZ     LM   -186830032.0000    921953088.0000  1.45934382    -23.1821  0.03632764
