# SRC:3C279 DATE(MJD):57853 FREQ:229.0707GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
02.73750007      AA     PV  -4311687168.0000  -4666230784.0000  1.11620127     54.7355  0.00335772
02.73750007      AA     SP  -1697508480.0000   3367285504.0000  0.68793175     23.2881  0.00972056
02.73750007      AA     LM   1926373376.0000  -3323714304.0000  0.71511471   -121.5808  0.00375339
02.73750007      AP     PV  -4312338432.0000  -4664372224.0000  1.11802240    -54.6518  0.02837419
02.73750007      AP     LM   1925752832.0000  -3321845248.0000  0.71065438    128.2968  0.02970146
02.73750007      AP     SP  -1698103808.0000   3369155584.0000  0.70217918    -81.8471  0.07515922
02.73750007      LM     SP  -3623877376.0000   6690998272.0000  0.41211917    165.8072  0.09405155
02.73750007      LM     PV  -6238078976.0000  -1342523520.0000  0.27886443   -100.7695  0.02966982
02.73750007      PV     SP   2614222336.0000   8033523712.0000  0.26382796   -104.8486  0.07355443
02.74027777      AA     LM   1927274624.0000  -3323848704.0000  0.73760904   -121.5956  0.00398945
02.74027777      AA     AP       620160.3750     -1869104.6250  7.97008604    109.7799  0.00351407
02.74027777      AA     SP  -1694477824.0000   3367410176.0000  0.69550399     23.4328  0.01001803
02.74027777      AA     PV  -4310792192.0000  -4665924608.0000  1.09538386     54.6523  0.00338852
02.74027777      AP     PV  -4311422464.0000  -4664058880.0000  1.08176459    -55.1801  0.02694955
02.74027777      AP     SP  -1695041280.0000   3369281792.0000  0.72978199    -92.4825  0.07623489
02.74027777      AP     LM   1926702848.0000  -3321986816.0000  0.75696517    128.5058  0.02918094
02.74027777      LM     SP  -3621793280.0000   6691265024.0000  0.52159125    158.5906  0.08864287
02.74027777      LM     PV  -6238101504.0000  -1342060672.0000  0.30149653   -103.6665  0.02996400
02.74027777      PV     SP   2616319744.0000   8033331712.0000  0.25203172   -135.0850  0.07508418
02.74305564      AA     AP       619697.3125     -1869152.1250  7.97008816    109.7925  0.00367633
